id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1751,Perú,48,M,Cajamarca,Puno,2025-01-20,7,3291,Tren
V1752,España,20,M,Líneas de Nazca,La Libertad,2025-04-21,8,1978,Auto
V1753,Colombia,33,F,Cajamarca,Puno,2025-11-09,1,416,Avión
V1754,Brasil,42,M,Cajamarca,Lima,2025-06-06,7,2337,Tren
V1755,Francia,65,M,Líneas de Nazca,Puno,2025-10-14,8,1137,Avión
V1756,Colombia,23,F,Líneas de Nazca,Cusco,2025-06-27,3,4587,Tren
V1757,Argentina,49,M,Chan Chan,Lima,2025-01-20,9,921,Bus
V1758,Chile,65,F,Machu Picchu,La Libertad,2025-05-22,5,3884,Auto
V1759,Argentina,45,F,Chan Chan,Puno,2025-02-26,2,991,
V1760,Ecuador,56,F,Cajamarca,Cajamarca,2025-08-23,5,661,Bus
V1761,Colombia,47,F,Líneas de Nazca,Loreto,2025-01-03,10,4046,Bus
V1762,Colombia,59,F,Machu Picchu,La Libertad,2025-02-01,10,1754,Tren
V1763,España,24,F,Amazonas,Ica,2025-01-20,6,838,Tren
V1764,Chile,20,M,Lago Titicaca,Loreto,2025-02-25,9,4722,
V1765,Francia,52,F,Líneas de Nazca,Ica,2025-02-11,8,4452,Auto
V1766,Chile,48,F,Líneas de Nazca,Lima,2025-07-13,10,1170,Tren
V1767,Brasil,30,F,Machu Picchu,Ica,2025-06-21,9,1924,
V1768,Brasil,21,M,Lago Titicaca,La Libertad,2025-09-12,1,1913,Tren
V1769,Brasil,51,M,Líneas de Nazca,Loreto,2025-03-21,4,1084,Auto
V1770,Francia,19,M,Cajamarca,Lima,2025-08-20,2,3916,Auto
V1771,Argentina,36,F,Líneas de Nazca,Lima,2025-07-17,3,3844,Avión
V1772,Francia,50,F,Amazonas,Puno,2025-12-04,4,1951,Auto
V1773,Perú,56,F,Amazonas,Cajamarca,2025-02-07,5,2532,Tren
V1774,EEUU,41,M,Líneas de Nazca,Loreto,2025-10-25,10,2980,Auto
V1775,Francia,64,F,Machu Picchu,La Libertad,2025-03-16,5,2761,Tren
V1776,EEUU,63,F,Machu Picchu,Puno,2025-04-01,8,640,Bus
V1777,Ecuador,37,F,,Loreto,2025-10-24,9,1152,Tren
V1778,España,38,F,Lago Titicaca,Puno,2025-09-07,9,3111,Bus
V1779,Francia,20,M,Lago Titicaca,Cusco,2025-09-12,4,527,Tren
V1780,Ecuador,44,M,Lago Titicaca,La Libertad,2025-05-24,8,3282,
V1781,Chile,68,M,Chan Chan,Ica,2025-01-06,3,3644,Auto
V1782,Francia,51,F,Chan Chan,Ica,2025-02-04,2,507,Auto
V1783,Perú,37,M,Lago Titicaca,Cajamarca,2025-04-16,10,2778,Auto
V1784,Perú,45,F,Cajamarca,Cajamarca,2025-10-05,3,3064,Auto
V1785,Argentina,41,F,Machu Picchu,Cajamarca,2025-08-05,3,2682,Tren
V1786,Argentina,41,M,Líneas de Nazca,Ica,2025-10-18,9,3342,Auto
V1787,Francia,54,F,Chan Chan,Loreto,2025-05-18,5,4357,Auto
V1788,Brasil,38,M,Cajamarca,Lima,2025-07-27,1,3972,
V1789,Brasil,66,M,Lago Titicaca,Ica,2025-06-04,3,1109,
V1790,Argentina,48,M,Caral,Cusco,2025-12-24,4,1088,Avión
V1791,Perú,34,F,Machu Picchu,Loreto,2025-10-11,4,1721,
V1792,Colombia,18,F,Chan Chan,La Libertad,2025-11-01,9,1954,Tren
V1793,EEUU,22,F,Amazonas,Puno,2025-02-23,6,4709,Auto
V1794,Chile,62,F,Líneas de Nazca,Puno,2025-09-17,7,4903,Tren
V1795,Colombia,49,M,Líneas de Nazca,La Libertad,2025-08-11,9,2755,Bus
V1796,Francia,34,F,Machu Picchu,Loreto,2025-05-11,4,1242,Tren
V1797,Colombia,64,F,Líneas de Nazca,Puno,2025-05-18,9,4986,Bus
V1798,Chile,69,F,Líneas de Nazca,Cusco,2025-06-07,10,3658,Avión
V1799,España,35,M,Cajamarca,Lima,2025-05-21,2,3956,Auto
V1800,Colombia,56,F,Chan Chan,Loreto,2025-06-24,9,2384,Bus
V1801,España,34,F,Líneas de Nazca,Puno,2025-08-19,2,3545,Tren
V1802,Francia,22,F,Lago Titicaca,La Libertad,2025-11-10,5,3419,
V1803,Perú,57,F,Líneas de Nazca,Ica,2025-01-15,6,4782,Bus
V1804,Argentina,50,M,Cajamarca,Loreto,2025-05-27,7,3516,Avión
V1805,Colombia,42,F,Machu Picchu,Lima,2025-02-22,4,3354,Tren
V1806,Ecuador,18,F,Lago Titicaca,Puno,2025-05-03,10,4437,Avión
V1807,EEUU,57,F,Lago Titicaca,Cusco,2025-04-08,2,4325,
V1808,Colombia,54,F,Lago Titicaca,Lima,2025-02-26,8,3084,Avión
V1809,Brasil,35,F,Machu Picchu,Puno,2025-01-07,4,2133,Auto
V1810,Francia,63,M,Caral,Cajamarca,2025-05-27,3,4423,
V1811,Perú,60,M,Amazonas,Cusco,2025-02-15,5,4211,Tren
V1812,Ecuador,31,M,Cajamarca,Cajamarca,2025-07-08,2,1286,Tren
V1813,Argentina,25,F,Chan Chan,Puno,2025-12-07,9,2757,Auto
V1814,Francia,38,F,Lago Titicaca,Ica,2025-03-15,10,3761,Bus
V1815,España,31,F,Caral,Loreto,2025-02-14,10,2177,
V1816,Chile,50,F,Caral,La Libertad,2025-04-21,7,2550,Tren
V1817,Argentina,52,M,Chan Chan,Puno,2025-10-09,7,4088,Auto
V1818,EEUU,55,F,Cajamarca,Loreto,2025-10-10,1,2703,Avión
V1819,España,35,M,Líneas de Nazca,Puno,2025-02-09,10,312,Auto
V1820,EEUU,60,F,Amazonas,Loreto,2025-10-09,4,3447,Bus
V1821,Colombia,44,M,Chan Chan,Cajamarca,2025-07-07,1,4994,Bus
V1822,EEUU,39,F,Caral,Ica,2025-02-06,9,1691,Auto
V1823,Argentina,18,M,Cajamarca,Loreto,2025-09-24,1,1393,Tren
V1824,EEUU,44,M,Caral,Lima,2025-12-15,4,2910,Bus
V1825,Ecuador,23,F,Chan Chan,Cajamarca,2025-04-24,6,3023,Bus
V1826,España,69,M,Lago Titicaca,Lima,2025-08-11,3,4538,Auto
V1827,Argentina,70,F,Lago Titicaca,Ica,2025-08-03,8,3394,Tren
V1828,Argentina,64,M,Amazonas,Lima,2025-01-01,5,4789,Avión
V1829,Chile,44,F,Amazonas,Loreto,2025-08-18,1,3628,Tren
V1830,Brasil,24,F,,Ica,2025-06-28,4,2973,Avión
V1831,Ecuador,35,M,Machu Picchu,Puno,2025-04-17,9,1702,Avión
V1832,Colombia,55,M,Amazonas,Ica,2025-12-01,3,3524,Bus
V1833,Argentina,34,M,Caral,Ica,2025-10-19,9,454,Tren
V1834,Perú,38,M,Amazonas,Cajamarca,2025-08-13,5,4816,Bus
V1835,España,55,M,Machu Picchu,Loreto,2025-11-17,2,2990,Tren
V1836,España,50,F,Lago Titicaca,La Libertad,2025-04-08,7,3625,Tren
V1837,España,48,M,Lago Titicaca,Cajamarca,2025-10-22,4,344,Auto
V1838,Francia,50,M,Chan Chan,Cusco,2025-10-03,10,2142,Bus
V1839,Ecuador,56,F,Amazonas,Cusco,2025-08-10,6,3557,Auto
V1840,Colombia,36,M,Amazonas,Cajamarca,2025-09-21,9,3158,Auto
V1841,Argentina,39,F,Amazonas,Lima,2025-02-13,3,4246,Auto
V1842,Chile,28,M,Líneas de Nazca,Cusco,2025-12-13,5,4643,Avión
V1843,Argentina,24,M,Líneas de Nazca,Cajamarca,2025-05-01,7,1077,Bus
V1844,Francia,57,M,Lago Titicaca,Cajamarca,2025-05-17,5,1832,
V1845,Chile,21,M,Caral,Cusco,2025-01-02,3,2022,Bus
V1846,Argentina,26,F,Lago Titicaca,Lima,2025-12-17,1,3895,
V1847,Francia,53,F,Líneas de Nazca,Cajamarca,2025-05-21,9,3184,
V1848,Brasil,37,F,Machu Picchu,Cajamarca,2025-07-12,3,2291,
V1849,Francia,40,M,Líneas de Nazca,Cusco,2025-12-15,9,491,Avión
V1850,Perú,45,F,Cajamarca,La Libertad,2025-02-05,7,3598,
V1851,EEUU,67,M,Lago Titicaca,Ica,2025-07-23,1,2924,Tren
V1852,España,57,M,Cajamarca,Cusco,2025-10-22,4,1426,Tren
V1853,Ecuador,65,M,Amazonas,Ica,2025-04-20,10,4051,Bus
V1854,EEUU,48,M,Caral,Lima,2025-12-19,5,3355,Tren
V1855,Brasil,63,M,Cajamarca,Ica,2025-07-23,3,4676,Tren
V1856,Argentina,59,M,Lago Titicaca,Ica,2025-08-27,7,4548,Bus
V1857,Argentina,53,F,Cajamarca,Cajamarca,2025-03-06,8,469,
V1858,Argentina,23,M,Cajamarca,Loreto,2025-07-07,9,2251,
V1859,Perú,49,M,Cajamarca,Loreto,2025-11-22,4,4191,Bus
V1860,Perú,39,F,Caral,Lima,2025-04-24,5,2295,Tren
V1861,Chile,62,M,Amazonas,La Libertad,2025-12-03,9,4065,Auto
V1862,Perú,61,M,Lago Titicaca,Loreto,2025-06-21,2,4535,Auto
V1863,Perú,28,F,Cajamarca,Ica,2025-02-20,1,1092,Auto
V1864,EEUU,55,F,Líneas de Nazca,La Libertad,2025-09-16,9,3075,Bus
V1865,EEUU,52,M,Caral,Puno,2025-10-04,7,1514,Auto
V1866,Argentina,44,M,Chan Chan,La Libertad,2025-02-26,3,3404,Avión
V1867,EEUU,41,M,Amazonas,Puno,2025-02-17,2,4702,Auto
V1868,Argentina,33,F,Líneas de Nazca,Puno,2025-04-23,5,3615,Auto
V1869,Perú,62,F,Líneas de Nazca,La Libertad,2025-07-05,2,2147,
V1870,España,60,F,Cajamarca,La Libertad,2025-06-01,9,1153,Tren
V1871,Ecuador,60,M,Cajamarca,Cusco,2025-02-18,4,1490,Auto
V1872,España,34,M,Chan Chan,Cusco,2025-03-27,9,4303,Auto
V1873,EEUU,44,F,Lago Titicaca,Ica,2025-10-08,7,4157,Tren
V1874,EEUU,21,F,Amazonas,Lima,2025-02-06,4,3495,Avión
V1875,EEUU,33,M,Líneas de Nazca,Loreto,2025-04-08,8,3190,Tren
V1876,Colombia,32,M,Cajamarca,Cajamarca,2025-04-10,2,5000,
V1877,Argentina,31,M,Chan Chan,Lima,2025-07-14,10,3248,
V1878,Chile,46,M,Cajamarca,Ica,2025-04-01,5,3405,Avión
V1879,España,57,F,Lago Titicaca,Ica,2025-05-17,7,4552,Auto
V1880,Colombia,19,M,Amazonas,La Libertad,2025-10-11,3,1001,
V1881,Argentina,28,F,Amazonas,Cajamarca,2025-04-10,7,2027,
V1882,España,20,F,Chan Chan,La Libertad,2025-05-05,1,979,
V1883,Colombia,27,F,Caral,Ica,2025-06-18,6,574,Avión
V1884,Ecuador,29,M,Líneas de Nazca,La Libertad,2025-10-07,10,1529,Avión
V1885,EEUU,51,F,Caral,Loreto,2025-03-12,9,3679,
V1886,Colombia,19,M,Lago Titicaca,La Libertad,2025-02-12,9,2120,Bus
V1887,EEUU,61,F,Lago Titicaca,Loreto,2025-08-18,8,3514,Tren
V1888,Perú,34,F,Cajamarca,Loreto,2025-07-06,9,2255,Bus
V1889,Perú,44,F,Chan Chan,Lima,2025-05-19,1,2022,Avión
V1890,España,42,M,Machu Picchu,Puno,2025-05-28,4,502,Bus
V1891,Francia,64,M,Lago Titicaca,La Libertad,2025-06-26,1,4923,Tren
V1892,Francia,19,M,Cajamarca,Puno,2025-11-08,7,4686,Bus
V1893,Perú,27,M,Amazonas,Cusco,2025-02-17,8,3644,
V1894,Ecuador,22,F,Amazonas,Lima,2025-09-24,9,3248,Avión
V1895,Francia,66,F,Chan Chan,Lima,2025-01-12,7,1732,Bus
V1896,Colombia,55,F,Cajamarca,Puno,2025-01-16,1,2606,Bus
V1897,Brasil,70,M,Machu Picchu,La Libertad,2025-05-27,4,2773,Auto
V1898,Ecuador,52,M,,Cajamarca,2025-03-18,2,1961,Tren
V1899,España,40,M,Machu Picchu,Loreto,2025-04-26,5,751,
V1900,Brasil,44,M,,Loreto,2025-04-07,3,3955,Auto
V1901,Perú,54,M,Machu Picchu,La Libertad,2025-02-08,6,572,Avión
V1902,EEUU,21,F,Caral,Lima,2025-01-14,1,1722,Tren
V1903,Ecuador,31,F,Chan Chan,La Libertad,2025-05-18,7,2129,Bus
V1904,Francia,52,M,Chan Chan,Lima,2025-02-16,6,3361,Tren
V1905,Perú,25,M,Caral,Ica,2025-01-11,1,2706,Bus
V1906,Argentina,48,M,Cajamarca,Cusco,2025-08-24,10,2430,Bus
V1907,Francia,63,F,Chan Chan,Cajamarca,2025-12-12,10,1043,Avión
V1908,Francia,27,M,Amazonas,Cusco,2025-08-04,4,607,Auto
V1909,Argentina,40,F,Chan Chan,Lima,2025-05-03,10,4505,Avión
V1910,Brasil,28,M,Lago Titicaca,Loreto,2025-05-20,3,2436,Auto
V1911,España,58,M,Líneas de Nazca,Cajamarca,2025-08-13,3,843,Auto
V1912,EEUU,58,F,Cajamarca,Puno,2025-07-16,10,1941,Tren
V1913,Perú,27,F,Cajamarca,La Libertad,2025-06-17,8,604,Tren
V1914,Perú,25,M,Chan Chan,Lima,2025-04-19,8,2987,Avión
V1915,España,49,F,Machu Picchu,Cusco,2025-08-16,1,2151,Auto
V1916,Perú,65,M,Cajamarca,Cajamarca,2025-10-18,5,325,Avión
V1917,EEUU,31,M,,Puno,2025-11-09,2,1572,Auto
V1918,Francia,35,M,Chan Chan,Ica,2025-05-28,9,4168,Tren
V1919,España,33,M,Amazonas,Loreto,2025-10-25,9,2499,Tren
V1920,EEUU,44,M,Caral,Ica,2025-02-20,10,1622,
V1921,Chile,53,F,Machu Picchu,Puno,2025-07-03,7,1980,
V1922,Argentina,43,M,Líneas de Nazca,Lima,2025-07-07,7,4406,Bus
V1923,Argentina,33,M,Caral,Puno,2025-03-11,10,3351,Avión
V1924,Chile,22,F,Amazonas,Lima,2025-04-04,6,1652,Avión
V1925,Francia,46,F,Machu Picchu,Cajamarca,2025-11-11,4,2983,Avión
V1926,Colombia,19,M,Caral,Lima,2025-10-23,2,2853,Bus
V1927,Brasil,64,F,Lago Titicaca,Loreto,2025-01-07,10,2386,Auto
V1928,Argentina,68,F,Lago Titicaca,Cajamarca,2025-03-02,8,1470,Bus
V1929,Colombia,33,F,Cajamarca,Cusco,2025-02-11,6,1009,Tren
V1930,Chile,55,M,Chan Chan,Lima,2025-11-27,2,514,Tren
V1931,España,41,M,Líneas de Nazca,Cajamarca,2025-09-09,7,610,Avión
V1932,Francia,33,F,,Lima,2025-09-15,10,3140,
V1933,Francia,20,M,Chan Chan,Cusco,2025-08-10,9,1512,Tren
V1934,Ecuador,68,F,Lago Titicaca,Puno,2025-01-05,10,1466,Avión
V1935,Perú,39,F,Líneas de Nazca,Lima,2025-03-14,6,2173,Tren
V1936,Francia,24,F,Amazonas,La Libertad,2025-08-14,2,1917,Bus
V1937,Brasil,35,M,Amazonas,Ica,2025-03-09,3,2198,Bus
V1938,España,43,F,Cajamarca,Cusco,2025-06-01,7,2374,Auto
V1939,Argentina,18,M,Caral,La Libertad,2025-06-26,3,4119,Tren
V1940,Colombia,31,M,Lago Titicaca,Cajamarca,2025-12-08,8,4479,Tren
V1941,España,20,M,Amazonas,Cusco,2025-12-03,1,4717,Avión
V1942,Argentina,34,M,Caral,Lima,2025-11-19,3,1735,Auto
V1943,Colombia,41,F,Cajamarca,Loreto,2025-05-18,7,4606,Bus
V1944,EEUU,27,F,Chan Chan,Loreto,2025-01-07,7,466,Tren
V1945,Argentina,30,F,Caral,Loreto,2025-01-24,5,3441,Avión
V1946,Argentina,67,F,Caral,Cajamarca,2025-01-16,8,906,Auto
V1947,Chile,39,F,,Puno,2025-05-24,9,4667,Avión
V1948,Brasil,58,M,Caral,Cusco,2025-12-27,7,1725,Avión
V1949,EEUU,53,M,Caral,Loreto,2025-03-05,7,1514,Tren
V1950,España,25,M,Líneas de Nazca,Cajamarca,2025-08-04,9,2814,
V1951,Francia,61,M,Cajamarca,La Libertad,2025-04-09,4,3228,
V1952,Argentina,65,M,Amazonas,Ica,2025-01-05,8,614,
V1953,Francia,40,F,Caral,La Libertad,2025-07-02,8,4677,Auto
V1954,España,27,M,Lago Titicaca,Ica,2025-11-12,6,1483,
V1955,Chile,46,F,Amazonas,Loreto,2025-10-07,6,2534,Auto
V1956,Brasil,68,F,Cajamarca,Puno,2025-11-17,3,3971,
V1957,Chile,28,M,Amazonas,Cajamarca,2025-09-15,5,2058,Bus
V1958,Argentina,26,F,Amazonas,Cajamarca,2025-12-02,6,2579,Bus
V1959,España,56,F,Machu Picchu,Loreto,2025-12-23,6,1643,
V1960,España,21,F,Cajamarca,Cajamarca,2025-06-02,4,2309,Auto
V1961,España,44,M,Líneas de Nazca,La Libertad,2025-01-19,6,2211,
V1962,Brasil,35,M,Amazonas,Ica,2025-04-09,8,684,
V1963,EEUU,51,F,Caral,La Libertad,2025-11-07,10,2355,Avión
V1964,Perú,55,M,Machu Picchu,Puno,2025-10-13,6,873,Bus
V1965,Chile,20,M,Amazonas,Ica,2025-06-26,2,4049,Tren
V1966,Perú,57,M,Líneas de Nazca,Cajamarca,2025-11-04,2,4003,Auto
V1967,Chile,42,M,Caral,Cusco,2025-02-01,9,2386,Avión
V1968,Francia,60,M,Lago Titicaca,Ica,2025-07-23,2,3469,Bus
V1969,Francia,23,F,Machu Picchu,Loreto,2025-10-01,5,587,
V1970,Colombia,32,M,Líneas de Nazca,Ica,2025-03-22,1,4642,Tren
V1971,España,18,M,Cajamarca,La Libertad,2025-02-23,8,3390,Auto
V1972,Chile,32,F,Chan Chan,Puno,2025-10-21,6,3618,Auto
V1973,Colombia,53,F,Amazonas,Lima,2025-05-17,10,1990,Bus
V1974,Argentina,31,M,Chan Chan,Cusco,2025-08-13,7,1940,Bus
V1975,Francia,28,M,Machu Picchu,La Libertad,2025-11-12,3,4324,Tren
V1976,Ecuador,60,M,Caral,Loreto,2025-03-23,6,1545,Auto
V1977,Colombia,62,F,,Ica,2025-05-24,5,2256,Avión
V1978,Perú,20,M,Líneas de Nazca,Lima,2025-02-27,8,2503,Auto
V1979,Perú,30,M,Líneas de Nazca,Lima,2025-08-03,9,2285,Auto
V1980,Francia,48,M,Amazonas,Lima,2025-01-05,9,1336,
V1981,EEUU,19,F,Chan Chan,Lima,2025-09-12,10,2079,Avión
V1982,España,45,F,Cajamarca,Cajamarca,2025-05-01,5,4971,Auto
V1983,EEUU,44,M,Amazonas,Ica,2025-01-11,3,1094,Auto
V1984,Argentina,54,F,Cajamarca,Puno,2025-10-25,5,4985,Tren
V1985,España,51,F,Lago Titicaca,Loreto,2025-03-22,6,2181,Avión
V1986,Perú,57,F,Chan Chan,Loreto,2025-02-01,7,2269,Avión
V1987,Colombia,65,M,Cajamarca,Loreto,2025-09-27,1,3040,Tren
V1988,Perú,56,M,Cajamarca,Lima,2025-11-19,10,4316,
V1989,Chile,65,M,Machu Picchu,Loreto,2025-01-15,1,4924,
V1990,Chile,44,F,Cajamarca,Loreto,2025-11-24,3,4748,
V1991,EEUU,21,M,Lago Titicaca,Cajamarca,2025-04-10,4,3814,Tren
V1992,Chile,20,F,Líneas de Nazca,Lima,2025-05-16,9,1637,
V1993,Chile,19,F,Cajamarca,Ica,2025-03-04,2,3834,Tren
V1994,EEUU,36,M,Machu Picchu,Puno,2025-11-14,2,851,Bus
V1995,Argentina,62,M,Caral,Cusco,2025-01-21,4,1302,Auto
V1996,Francia,34,M,Amazonas,La Libertad,2025-09-18,1,1734,
V1997,Francia,52,F,Chan Chan,Lima,2025-05-05,7,1695,
V1998,Brasil,45,M,Amazonas,La Libertad,2025-02-07,9,2776,Bus
V1999,Chile,43,M,Líneas de Nazca,Loreto,2025-06-14,3,2924,Tren
V2000,Chile,54,M,,La Libertad,2025-01-10,10,3429,Auto
V2001,Francia,29,M,Cajamarca,Cusco,2025-08-07,5,2744,
V2002,Brasil,62,M,Lago Titicaca,Cusco,2025-04-22,1,1839,Tren
V2003,Ecuador,35,F,,La Libertad,2025-09-24,10,4614,Tren
V2004,Colombia,42,F,Lago Titicaca,Loreto,2025-11-16,9,2730,Avión
V2005,Chile,33,M,Chan Chan,Ica,2025-01-11,10,3518,
V2006,Chile,48,M,Caral,Loreto,2025-10-18,7,1891,Tren
V2007,Argentina,26,M,Cajamarca,La Libertad,2025-12-22,7,2176,Auto
V2008,Francia,37,M,Amazonas,Cusco,2025-12-10,6,576,Avión
V2009,Colombia,65,M,Líneas de Nazca,La Libertad,2025-02-06,10,2400,Auto
V2010,España,46,M,Amazonas,Puno,2025-05-03,6,2944,
V2011,España,45,F,Caral,Puno,2025-03-17,9,4421,Bus
V2012,España,40,M,Chan Chan,Cusco,2025-03-27,9,4881,
V2013,Colombia,47,M,Amazonas,Puno,2025-03-04,3,2478,Tren
V2014,Perú,27,M,Líneas de Nazca,Puno,2025-10-07,9,4541,Avión
V2015,Chile,69,M,Lago Titicaca,Loreto,2025-11-21,10,4068,Bus
V2016,Perú,59,M,,La Libertad,2025-04-24,10,3790,Avión
V2017,Perú,22,F,Cajamarca,Ica,2025-06-27,10,4974,Auto
V2018,EEUU,65,F,Lago Titicaca,Loreto,2025-11-28,8,1039,
V2019,Argentina,49,M,Líneas de Nazca,Loreto,2025-02-10,7,328,Bus
V2020,Colombia,29,F,Cajamarca,Cajamarca,2025-02-08,9,3808,Auto
V2021,EEUU,69,M,Amazonas,Loreto,2025-02-12,3,2305,
V2022,Francia,23,F,Amazonas,La Libertad,2025-07-05,7,1255,Auto
V2023,EEUU,42,M,Chan Chan,Loreto,2025-06-15,6,696,Auto
V2024,EEUU,64,F,Machu Picchu,Puno,2025-10-06,5,2251,
V2025,Perú,34,M,Machu Picchu,Ica,2025-03-08,1,1900,Auto
V2026,Argentina,35,F,Cajamarca,Puno,2025-06-07,3,2294,
V2027,Francia,38,F,Caral,Ica,2025-05-04,3,1465,
V2028,EEUU,63,M,Lago Titicaca,La Libertad,2025-06-01,10,1555,
V2029,Ecuador,36,F,Lago Titicaca,Cajamarca,2025-11-10,9,2161,
V2030,España,70,F,Caral,Cusco,2025-11-04,10,2914,Tren
V2031,Francia,68,F,Chan Chan,Lima,2025-11-07,6,974,Avión
V2032,Perú,63,F,Lago Titicaca,Cajamarca,2025-10-10,6,1507,Auto
V2033,EEUU,60,M,Caral,Loreto,2025-02-11,8,4027,Bus
V2034,Colombia,47,M,Chan Chan,Puno,2025-12-09,10,4743,
V2035,Chile,30,F,Machu Picchu,Cusco,2025-10-08,9,4713,Bus
V2036,Chile,32,M,Caral,La Libertad,2025-01-08,3,1233,Tren
V2037,EEUU,46,M,Líneas de Nazca,Puno,2025-09-13,5,2997,Auto
V2038,España,50,F,Machu Picchu,Loreto,2025-01-21,10,1794,
V2039,Chile,57,F,Líneas de Nazca,Lima,2025-08-01,4,1409,Avión
V2040,Perú,23,M,Chan Chan,Lima,2025-10-08,2,1508,Avión
V2041,Colombia,18,F,Lago Titicaca,Cusco,2025-02-13,6,3680,
V2042,Ecuador,18,M,Cajamarca,Puno,2025-06-15,5,1539,Bus
V2043,Francia,49,M,Caral,Lima,2025-09-11,4,1011,Avión
V2044,Perú,31,M,Caral,Lima,2025-05-08,3,741,Avión
V2045,Francia,61,F,Machu Picchu,Loreto,2025-12-17,9,953,
V2046,España,64,F,Caral,La Libertad,2025-09-26,3,1094,Tren
V2047,Chile,37,F,Chan Chan,La Libertad,2025-04-08,10,2755,Auto
V2048,EEUU,70,M,Cajamarca,La Libertad,2025-09-07,10,4600,Tren
V2049,Perú,57,M,Caral,Ica,2025-02-19,7,928,Avión
V2050,Brasil,40,F,Chan Chan,Cajamarca,2025-02-25,1,747,
V2051,Francia,26,F,Chan Chan,Lima,2025-06-04,4,4521,
V2052,EEUU,63,M,Cajamarca,Loreto,2025-08-25,8,431,Avión
V2053,Francia,65,F,Amazonas,La Libertad,2025-05-25,2,4115,Avión
V2054,Argentina,63,M,Amazonas,Cusco,2025-08-10,1,3341,Auto
V2055,Perú,67,M,Caral,Cajamarca,2025-04-08,1,3034,Tren
V2056,Colombia,30,M,Chan Chan,Ica,2025-01-03,7,377,Avión
V2057,España,64,M,Lago Titicaca,Loreto,2025-03-01,7,2879,Tren
V2058,Perú,35,M,Caral,Cajamarca,2025-04-27,2,3317,
V2059,Colombia,45,F,Machu Picchu,Cajamarca,2025-04-06,7,1569,Auto
V2060,Ecuador,24,F,Lago Titicaca,Cusco,2025-11-17,9,4216,Avión
V2061,Chile,20,F,Machu Picchu,Cajamarca,2025-01-16,5,2237,Tren
V2062,Chile,44,F,Chan Chan,Puno,2025-02-22,6,2424,Auto
V2063,España,19,F,Caral,Puno,2025-03-09,1,4470,Avión
V2064,Brasil,55,F,Caral,Ica,2025-07-27,10,2626,Tren
V2065,Francia,31,F,Cajamarca,Cajamarca,2025-02-28,6,4912,Auto
V2066,Francia,60,M,Caral,Ica,2025-06-05,1,2021,Avión
V2067,EEUU,23,M,Chan Chan,Puno,2025-11-14,1,692,Avión
V2068,Ecuador,23,F,Lago Titicaca,Lima,2025-09-23,4,2888,
V2069,Argentina,70,M,Lago Titicaca,Ica,2025-04-06,8,2129,
V2070,Francia,59,M,Amazonas,Lima,2025-03-19,5,1096,Bus
V2071,Argentina,44,M,Machu Picchu,Ica,2025-12-15,8,1898,
V2072,Ecuador,44,M,Machu Picchu,Cajamarca,2025-06-28,4,2632,Avión
V2073,Francia,67,M,Machu Picchu,Loreto,2025-04-16,5,4638,Bus
V2074,Chile,63,M,Chan Chan,La Libertad,2025-03-28,2,3798,Tren
V2075,Chile,56,F,Chan Chan,La Libertad,2025-03-03,10,2777,Tren
V2076,Perú,56,M,Lago Titicaca,Lima,2025-03-21,4,1075,Auto
V2077,Perú,20,F,Chan Chan,Puno,2025-12-25,6,3892,Auto
V2078,Argentina,24,F,Lago Titicaca,Loreto,2025-06-08,7,2327,Auto
V2079,Colombia,23,F,Caral,Cajamarca,2025-06-14,1,4431,Tren
V2080,EEUU,18,M,Amazonas,Loreto,2025-07-06,9,4832,
V2081,Ecuador,59,M,Cajamarca,Lima,2025-04-02,1,407,Avión
V2082,EEUU,51,F,Cajamarca,Puno,2025-07-09,3,924,Avión
V2083,Brasil,67,M,Chan Chan,Puno,2025-05-01,8,1800,Auto
V2084,Brasil,49,F,Chan Chan,Ica,2025-04-10,5,1778,Bus
V2085,Brasil,70,M,Amazonas,Cusco,2025-11-16,8,1551,
V2086,Brasil,40,F,Cajamarca,Cajamarca,2025-08-15,7,4169,Avión
V2087,Chile,68,M,Líneas de Nazca,Ica,2025-08-12,10,4212,
V2088,España,45,F,Amazonas,Cajamarca,2025-02-08,2,313,Tren
V2089,Francia,47,F,Amazonas,Puno,2025-09-10,3,2434,
V2090,Argentina,67,M,Líneas de Nazca,Puno,2025-11-04,10,2653,Auto
V2091,Argentina,66,M,Chan Chan,Lima,2025-12-13,2,3877,
V2092,Colombia,62,M,Lago Titicaca,Loreto,2025-04-07,5,447,
V2093,Francia,31,M,Lago Titicaca,Cajamarca,2025-06-01,9,1462,Bus
V2094,Francia,47,M,Líneas de Nazca,Ica,2025-07-08,4,2499,
V2095,Francia,34,M,Caral,Loreto,2025-07-11,7,4746,Tren
V2096,Argentina,25,F,Lago Titicaca,Lima,2025-01-22,5,318,Bus
V2097,Francia,68,M,Líneas de Nazca,La Libertad,2025-11-01,6,3872,Auto
V2098,Brasil,35,F,Chan Chan,Lima,2025-05-16,3,2701,Auto
V2099,Perú,57,F,Lago Titicaca,La Libertad,2025-04-05,2,2269,Tren
V2100,Colombia,39,M,Caral,Lima,2025-11-19,4,4565,Tren
V2101,Colombia,69,M,Lago Titicaca,La Libertad,2025-10-13,9,563,Auto
