id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1041,Perú,50,F,Caral,Puno,2025-04-04,6,1603.0,Tren
V1042,Colombia,24,F,Lago Titicaca,La Libertad,2025-03-14,7,4657.0,Desconocido
V1043,España,46,M,Líneas de Nazca,Ica,2025-02-26,10,2855.0,Tren
V1044,Ecuador,44,M,Lago Titicaca,Ica,2025-09-04,3,3689.0,Desconocido
V1045,Colombia,63,M,Machu Picchu,Lima,2025-03-12,9,1464.0,Tren
V1046,España,34,M,Caral,Puno,2025-09-03,10,2838.0,Desconocido
V1047,Chile,35,F,Machu Picchu,La Libertad,2025-01-25,1,3732.0,Tren
V1048,Francia,20,M,Caral,Puno,2025-03-11,10,3484.0,Tren
V1049,España,36,M,Chan Chan,Loreto,2025-04-03,7,2391.0,Desconocido
V1050,Chile,58,F,Amazonas,La Libertad,2025-04-09,3,612.0,Bus
V1051,EEUU,58,M,Lago Titicaca,Loreto,2025-03-22,1,4246.0,Avión
V1052,Chile,30,F,Machu Picchu,Cusco,2025-02-26,5,4284.0,Auto
V1053,Brasil,46,F,Cajamarca,Loreto,2025-05-07,3,3296.0,Auto
V1054,Perú,54,M,Lago Titicaca,Loreto,2025-05-25,1,3215.0,Auto
V1055,Argentina,53,M,Machu Picchu,Ica,2025-11-26,10,1705.0,Auto
V1056,Colombia,37,F,Cajamarca,Puno,2025-08-23,3,1498.0,Auto
V1057,Colombia,37,M,Lago Titicaca,Cusco,2025-09-01,9,2919.0,Auto
V1058,Brasil,64,M,Machu Picchu,Puno,2025-11-09,4,2211.0,Auto
V1059,Argentina,51,F,Cajamarca,Loreto,2025-06-11,7,2277.0,Tren
V1060,EEUU,35,M,Cajamarca,Lima,2025-01-25,10,310.0,Avión
V1061,España,56,M,Cajamarca,Ica,2025-08-21,2,2014.0,Auto
V1062,Francia,50,F,Chan Chan,Ica,2025-11-02,4,3070.0,Bus
V1063,Brasil,60,M,Caral,Cajamarca,2025-11-21,3,4564.0,Tren
V1064,EEUU,50,F,Amazonas,La Libertad,2025-08-28,2,539.0,Auto
V1065,EEUU,45,M,Machu Picchu,Cusco,2025-07-02,9,4288.0,Avión
V1066,España,38,F,Chan Chan,Lima,2025-12-19,7,4343.0,Tren
V1067,EEUU,20,M,Chan Chan,Cusco,2025-03-07,1,593.0,Auto
V1068,Brasil,25,F,Machu Picchu,Cajamarca,2025-06-24,5,1581.0,Desconocido
V1069,Perú,69,F,Machu Picchu,Cusco,2025-03-17,6,950.0,Avión
V1070,España,54,M,Cajamarca,La Libertad,2025-07-16,9,4980.0,Desconocido
V1071,Ecuador,62,F,Caral,Lima,2025-11-21,6,1700.0,Tren
V1072,Argentina,38,F,Sin destino,Loreto,2025-06-02,4,4308.0,Tren
V1073,Francia,50,F,Cajamarca,Ica,2025-06-19,8,1148.0,Bus
V1074,Ecuador,19,F,Machu Picchu,Ica,2025-05-24,6,2057.0,Avión
V1075,Colombia,61,M,Chan Chan,La Libertad,2025-08-16,5,2032.0,Bus
V1076,Perú,55,F,Sin destino,La Libertad,2025-12-15,7,2851.0,Desconocido
V1077,Argentina,56,M,Lago Titicaca,Ica,2025-05-26,9,3364.0,Tren
V1078,España,25,M,Líneas de Nazca,Loreto,2025-04-25,7,1039.0,Auto
V1079,Francia,23,M,Machu Picchu,Cajamarca,2025-12-18,5,1080.0,Avión
V1080,Ecuador,39,F,Amazonas,La Libertad,2025-04-06,4,3371.0,Auto
V1081,Perú,25,F,Chan Chan,Cajamarca,2025-07-17,3,3136.0,Bus
V1082,Brasil,28,F,Líneas de Nazca,Puno,2025-09-07,9,4935.0,Tren
V1083,Chile,60,F,Lago Titicaca,Loreto,2025-08-15,6,4569.0,Bus
V1084,Francia,26,M,Amazonas,Cajamarca,2025-02-03,1,4571.0,Avión
V1085,Brasil,49,M,Líneas de Nazca,Ica,2025-03-04,2,3187.0,Bus
V1086,Chile,32,F,Amazonas,Puno,2025-08-07,6,2303.0,Auto
V1087,EEUU,30,F,Amazonas,Lima,2025-04-03,5,4879.0,Auto
V1088,EEUU,61,F,Lago Titicaca,Lima,2025-12-27,2,1134.0,Tren
V1089,Perú,40,M,Líneas de Nazca,Puno,2025-11-25,5,336.0,Tren
V1090,Argentina,58,F,Líneas de Nazca,Cusco,2025-10-28,3,372.0,Tren
V1091,Perú,40,F,Cajamarca,Loreto,2025-04-16,7,3762.0,Avión
V1092,Ecuador,59,M,Machu Picchu,Puno,2025-03-06,9,4653.0,Tren
V1093,España,63,M,Cajamarca,Loreto,2025-08-20,3,3371.0,Tren
V1094,España,59,F,Líneas de Nazca,Puno,2025-04-22,8,2548.0,Auto
V1095,EEUU,64,M,Cajamarca,Loreto,2025-02-20,7,2294.0,Bus
V1096,Chile,25,M,Caral,Puno,2025-07-26,2,334.0,Tren
V1097,Colombia,67,F,Caral,Cusco,2025-12-03,10,575.0,Avión
V1098,Perú,68,M,Cajamarca,Lima,2025-06-07,2,473.0,Desconocido
V1099,Chile,66,M,Chan Chan,Puno,2025-03-15,4,4809.0,Avión
V1100,Perú,46,M,Líneas de Nazca,Puno,2025-10-25,1,3971.0,Desconocido
V1101,EEUU,18,F,Amazonas,Lima,2025-09-25,6,796.0,Desconocido
V1102,Colombia,38,M,Caral,Ica,2025-10-21,1,527.0,Avión
V1103,Ecuador,40,F,Amazonas,Cusco,2025-12-24,4,4180.0,Desconocido
V1104,Ecuador,27,F,Chan Chan,La Libertad,2025-08-17,7,2472.0,Tren
V1105,Brasil,39,M,Lago Titicaca,Cajamarca,2025-06-14,2,4890.0,Auto
V1106,Colombia,61,F,Chan Chan,La Libertad,2025-02-08,6,4068.0,Auto
V1107,Chile,34,M,Amazonas,Cusco,2025-12-22,10,1609.0,Auto
V1108,Perú,52,M,Chan Chan,Cusco,2025-08-14,6,2575.0,Avión
V1109,Francia,18,M,Machu Picchu,Cajamarca,2025-10-14,3,4795.0,Auto
V1110,Argentina,29,F,Machu Picchu,Cusco,2025-12-11,6,763.0,Desconocido
V1111,Colombia,56,M,Amazonas,La Libertad,2025-06-28,3,2431.0,Avión
V1112,Francia,50,M,Amazonas,Ica,2025-03-04,10,3308.0,Bus
V1113,EEUU,57,F,Lago Titicaca,Lima,2025-05-25,3,741.0,Tren
V1114,Perú,50,F,Líneas de Nazca,Cusco,2025-09-20,9,630.0,Bus
V1115,Chile,44,M,Sin destino,Cusco,2025-12-01,1,3855.0,Auto
V1116,Francia,34,M,Cajamarca,Lima,2025-02-03,6,1588.0,Auto
V1117,EEUU,50,M,Líneas de Nazca,Puno,2025-09-24,10,1833.0,Avión
V1118,Francia,43,F,Lago Titicaca,Cajamarca,2025-05-21,7,4687.0,Desconocido
V1119,Argentina,69,M,Chan Chan,Cusco,2025-04-14,1,1275.0,Bus
V1120,Colombia,55,F,Cajamarca,Puno,2025-05-17,4,4908.0,Desconocido
V1121,Chile,58,M,Chan Chan,La Libertad,2025-08-15,3,2561.0,Avión
V1122,España,19,F,Caral,Cajamarca,2025-04-16,7,4647.0,Bus
V1123,EEUU,34,M,Machu Picchu,La Libertad,2025-01-10,3,3431.0,Bus
V1124,EEUU,41,F,Líneas de Nazca,La Libertad,2025-10-19,9,3720.0,Tren
V1125,Argentina,35,M,Cajamarca,Ica,2025-01-19,2,1533.0,Avión
V1126,Chile,36,F,Amazonas,Cusco,2025-09-10,1,3341.0,Bus
V1127,Chile,45,F,Líneas de Nazca,Loreto,2025-01-01,3,2045.0,Avión
V1128,Perú,70,M,Caral,Cajamarca,2025-12-17,7,1376.0,Tren
V1129,Chile,65,F,Machu Picchu,Loreto,2025-07-11,2,4617.0,Tren
V1130,Colombia,42,F,Amazonas,Cusco,2025-08-05,8,868.0,Avión
V1131,Chile,28,F,Lago Titicaca,Cajamarca,2025-01-25,9,4500.0,Tren
V1132,Perú,59,F,Amazonas,La Libertad,2025-09-15,2,4142.0,Desconocido
V1133,España,68,F,Chan Chan,Puno,2025-11-20,3,1182.0,Bus
V1134,EEUU,38,M,Chan Chan,Lima,2025-10-14,10,778.0,Avión
V1135,España,49,M,Cajamarca,Cusco,2025-10-24,5,456.0,Desconocido
V1136,Brasil,68,F,Lago Titicaca,Lima,2025-03-28,5,2358.0,Avión
V1137,Argentina,46,M,Cajamarca,Puno,2025-02-26,10,3747.0,Desconocido
V1138,Ecuador,46,M,Amazonas,Puno,2025-10-07,8,4363.0,Desconocido
V1139,EEUU,45,F,Machu Picchu,La Libertad,2025-12-26,6,3691.0,Tren
V1140,EEUU,63,F,Chan Chan,Cajamarca,2025-10-19,10,2761.0,Desconocido
V1141,Perú,47,F,Machu Picchu,Ica,2025-08-12,9,413.0,Tren
V1142,Colombia,40,F,Sin destino,Loreto,2025-12-25,5,1892.0,Auto
V1143,España,19,F,Chan Chan,Cusco,2025-10-16,2,2834.0,Bus
V1144,España,49,M,Lago Titicaca,Ica,2025-10-16,9,319.0,Bus
V1145,Francia,40,M,Líneas de Nazca,La Libertad,2025-05-27,8,4483.0,Tren
V1146,EEUU,20,F,Amazonas,Ica,2025-02-18,2,2374.0,Avión
V1147,EEUU,69,F,Amazonas,Cusco,2025-02-12,7,4982.0,Auto
V1148,Francia,29,M,Lago Titicaca,Puno,2025-01-15,2,2972.0,Bus
V1149,Perú,24,F,Lago Titicaca,Ica,2025-09-17,10,2237.0,Avión
V1150,Colombia,40,F,Chan Chan,Ica,2025-11-10,2,2024.0,Bus
V1151,Argentina,64,M,Lago Titicaca,La Libertad,2025-12-13,8,4706.0,Tren
V1152,España,53,F,Cajamarca,Cusco,2025-04-05,4,1356.0,Auto
V1153,Francia,44,F,Chan Chan,Lima,2025-12-07,1,1514.0,Tren
V1154,Brasil,67,F,Chan Chan,Loreto,2025-02-27,8,4792.0,Desconocido
V1155,Perú,24,F,Amazonas,La Libertad,2025-12-24,4,493.0,Bus
V1156,Chile,40,F,Machu Picchu,Ica,2025-02-17,5,340.0,Tren
V1157,Ecuador,56,M,Chan Chan,Puno,2025-04-02,5,4799.0,Desconocido
V1158,Brasil,51,F,Caral,Cusco,2025-10-03,7,4358.0,Tren
V1159,Ecuador,68,F,Amazonas,Cusco,2025-06-10,3,783.0,Tren
V1160,Colombia,46,F,Cajamarca,Cusco,2025-03-11,1,2635.0,Bus
V1161,Brasil,35,M,Amazonas,La Libertad,2025-02-08,4,4992.0,Desconocido
V1162,Ecuador,49,F,Machu Picchu,La Libertad,2025-03-07,9,4412.0,Desconocido
V1163,Argentina,39,M,Cajamarca,Lima,2025-05-24,10,2006.0,Bus
V1164,Perú,21,F,Sin destino,Cusco,2025-01-05,8,4747.0,Bus
V1165,Chile,39,M,Amazonas,Lima,2025-02-11,8,569.0,Bus
V1166,Colombia,68,F,Cajamarca,Ica,2025-07-09,9,2845.0,Tren
V1167,España,35,M,Amazonas,Lima,2025-01-22,6,2158.0,Bus
V1168,Brasil,20,M,Amazonas,La Libertad,2025-11-19,4,1931.0,Auto
V1169,Ecuador,68,F,Amazonas,La Libertad,2025-03-01,7,3981.0,Bus
V1170,Francia,35,F,Cajamarca,Ica,2025-06-13,5,450.0,Desconocido
V1171,Colombia,18,M,Chan Chan,Loreto,2025-09-17,8,1221.0,Avión
V1172,EEUU,32,F,Amazonas,Cusco,2025-03-03,2,3149.0,Avión
V1173,España,66,F,Amazonas,Cusco,2025-03-06,6,3829.0,Avión
V1174,Ecuador,21,M,Machu Picchu,La Libertad,2025-03-13,2,1364.0,Auto
V1175,Chile,18,M,Amazonas,Ica,2025-03-14,1,4423.0,Desconocido
V1176,EEUU,43,F,Caral,Lima,2025-09-19,2,2923.0,Avión
V1177,Argentina,59,F,Caral,Lima,2025-03-17,9,3453.0,Auto
V1178,Argentina,21,F,Machu Picchu,Cajamarca,2025-01-28,1,4475.0,Desconocido
V1179,Ecuador,51,M,Amazonas,La Libertad,2025-01-28,9,1001.0,Bus
V1180,Chile,24,M,Líneas de Nazca,Cusco,2025-04-25,5,3346.0,Desconocido
V1181,España,66,M,Amazonas,Lima,2025-06-11,1,2192.0,Bus
V1182,Ecuador,25,F,Chan Chan,Ica,2025-10-11,3,2542.0,Desconocido
V1183,España,30,M,Caral,Cajamarca,2025-09-18,9,1227.0,Auto
V1184,Chile,64,F,Líneas de Nazca,La Libertad,2025-01-06,9,3811.0,Desconocido
V1185,Chile,30,M,Lago Titicaca,Loreto,2025-04-05,8,1325.0,Desconocido
V1186,Argentina,22,F,Chan Chan,Ica,2025-09-08,8,4451.0,Desconocido
V1187,Perú,39,F,Cajamarca,Ica,2025-06-09,3,3694.0,Bus
V1188,Brasil,44,M,Lago Titicaca,Puno,2025-01-12,10,4649.0,Bus
V1189,Argentina,30,F,Cajamarca,Puno,2025-08-24,8,1300.0,Avión
V1190,España,40,M,Lago Titicaca,Cajamarca,2025-11-01,8,2083.0,Auto
V1191,Argentina,58,M,Lago Titicaca,Lima,2025-10-22,9,4484.0,Desconocido
V1192,Perú,35,F,Amazonas,Cusco,2025-07-04,2,1333.0,Bus
V1193,Colombia,37,F,Líneas de Nazca,Loreto,2025-03-08,6,2261.0,Avión
V1194,Argentina,19,F,Chan Chan,Cusco,2025-10-17,4,2315.0,Tren
V1195,Chile,45,F,Chan Chan,Cusco,2025-01-16,7,981.0,Tren
V1196,Colombia,52,F,Amazonas,Cajamarca,2025-09-09,10,4184.0,Auto
V1197,EEUU,67,F,Amazonas,Cajamarca,2025-03-06,6,588.0,Tren
V1198,Colombia,34,F,Líneas de Nazca,La Libertad,2025-04-03,5,4121.0,Auto
V1199,Perú,36,F,Líneas de Nazca,La Libertad,2025-04-15,7,1876.0,Desconocido
V1200,Francia,43,M,Caral,Ica,2025-11-08,6,3842.0,Auto
V1201,Brasil,54,F,Machu Picchu,La Libertad,2025-11-25,3,4606.0,Desconocido
V1202,Francia,50,M,Lago Titicaca,Ica,2025-09-08,1,703.0,Tren
V1203,EEUU,53,F,Cajamarca,Puno,2025-07-21,5,2005.0,Auto
V1204,EEUU,57,F,Chan Chan,La Libertad,2025-09-05,8,4355.0,Bus
V1205,Ecuador,30,M,Lago Titicaca,Puno,2025-07-16,7,4415.0,Avión
V1206,Colombia,29,M,Lago Titicaca,La Libertad,2025-06-04,7,3380.0,Avión
V1207,Francia,36,M,Líneas de Nazca,Loreto,2025-11-24,2,2497.0,Bus
V1208,Perú,51,M,Chan Chan,Cajamarca,2025-12-15,4,1722.0,Desconocido
V1209,España,55,F,Cajamarca,Lima,2025-01-01,5,1307.0,Bus
V1210,EEUU,32,M,Cajamarca,Puno,2025-01-03,3,3826.0,Desconocido
V1211,EEUU,51,F,Lago Titicaca,Cajamarca,2025-03-26,1,550.0,Avión
V1212,España,24,F,Caral,Ica,2025-10-27,1,4181.0,Tren
V1213,Francia,39,M,Lago Titicaca,Cajamarca,2025-06-10,6,1322.0,Auto
V1214,Brasil,34,F,Cajamarca,Loreto,2025-02-15,1,4689.0,Tren
V1215,España,66,M,Caral,Cusco,2025-01-16,3,2260.0,Bus
V1216,Francia,47,M,Machu Picchu,Loreto,2025-06-18,7,999.0,Desconocido
V1217,Ecuador,22,F,Caral,Ica,2025-02-23,2,1696.0,Desconocido
V1218,Chile,36,F,Líneas de Nazca,Cajamarca,2025-11-27,3,1261.0,Avión
V1219,Colombia,18,M,Lago Titicaca,Puno,2025-02-22,4,2261.0,Desconocido
V1220,Argentina,18,M,Amazonas,La Libertad,2025-04-14,1,4045.0,Tren
V1221,Argentina,54,M,Líneas de Nazca,Cajamarca,2025-06-12,2,2636.0,Bus
V1222,Ecuador,27,M,Líneas de Nazca,Puno,2025-03-27,3,390.0,Desconocido
V1223,EEUU,34,F,Machu Picchu,Cajamarca,2025-07-15,4,959.0,Avión
V1224,Perú,23,M,Lago Titicaca,Cajamarca,2025-03-11,10,3272.0,Auto
V1225,EEUU,51,M,Chan Chan,Ica,2025-07-13,5,3047.0,Auto
V1226,Colombia,39,M,Líneas de Nazca,Loreto,2025-01-13,10,1791.0,Tren
V1227,Perú,54,F,Caral,Loreto,2025-11-07,7,2277.0,Desconocido
V1228,Chile,68,F,Machu Picchu,Ica,2025-04-16,10,421.0,Auto
V1229,Chile,41,M,Lago Titicaca,Cusco,2025-03-04,1,3406.0,Desconocido
V1230,Ecuador,64,M,Cajamarca,Cusco,2025-08-24,2,1873.0,Bus
V1231,Perú,35,M,Lago Titicaca,Cajamarca,2025-08-27,1,1222.0,Desconocido
V1232,Argentina,36,F,Chan Chan,Puno,2025-10-03,4,4093.0,Desconocido
V1233,EEUU,49,F,Machu Picchu,Lima,2025-01-05,4,3488.0,Avión
V1234,EEUU,27,M,Líneas de Nazca,Cajamarca,2025-01-06,6,4466.0,Desconocido
V1235,Chile,27,M,Líneas de Nazca,La Libertad,2025-10-05,2,4940.0,Desconocido
V1236,Chile,41,F,Líneas de Nazca,La Libertad,2025-09-26,8,2173.0,Bus
V1237,Chile,55,F,Chan Chan,Puno,2025-12-18,4,1674.0,Tren
V1238,Colombia,27,M,Cajamarca,Ica,2025-12-05,2,4101.0,Bus
V1239,Brasil,30,M,Chan Chan,La Libertad,2025-07-13,6,2883.0,Bus
V1240,EEUU,20,F,Caral,La Libertad,2025-11-26,7,3887.0,Auto
V1241,Ecuador,21,F,Machu Picchu,Puno,2025-02-01,2,2636.0,Auto
V1242,Colombia,44,M,Amazonas,Loreto,2025-02-15,5,3256.0,Auto
V1243,EEUU,38,F,Machu Picchu,Cusco,2025-06-08,2,916.0,Avión
V1244,Francia,26,F,Cajamarca,Puno,2025-08-01,2,3525.0,Desconocido
V1245,Brasil,36,M,Amazonas,Puno,2025-08-07,5,2617.0,Avión
V1246,Chile,47,F,Amazonas,Lima,2025-05-08,4,3786.0,Desconocido
V1247,Argentina,35,M,Sin destino,Puno,2025-03-04,1,1873.0,Tren
V1248,Ecuador,68,M,Caral,Cusco,2025-10-26,5,2594.0,Auto
V1249,EEUU,26,F,Caral,Loreto,2025-11-11,8,2609.0,Bus
V1250,Francia,34,M,Amazonas,Cajamarca,2025-05-25,2,545.0,Auto
V1251,España,63,M,Machu Picchu,La Libertad,2025-02-24,8,2678.0,Desconocido
V1252,EEUU,53,M,Lago Titicaca,Puno,2025-10-15,10,3008.0,Auto
V1253,Perú,63,M,Caral,La Libertad,2025-12-12,4,4970.0,Desconocido
V1254,Argentina,50,M,Sin destino,Lima,2025-03-09,7,442.0,Bus
V1255,Perú,24,M,Machu Picchu,Cajamarca,2025-04-03,7,2461.0,Desconocido
V1256,Ecuador,55,M,Chan Chan,Ica,2025-11-15,7,2889.0,Desconocido
V1257,EEUU,48,M,Lago Titicaca,Cajamarca,2025-09-12,7,537.0,Auto
V1258,Colombia,40,M,Caral,Cajamarca,2025-05-11,5,1616.0,Tren
V1259,Brasil,46,F,Amazonas,Cajamarca,2025-05-15,3,2715.0,Avión
V1260,Francia,37,M,Líneas de Nazca,Puno,2025-09-13,2,1733.0,Tren
V1261,España,53,F,Chan Chan,Loreto,2025-08-01,2,4811.0,Auto
V1262,Chile,18,M,Amazonas,Cajamarca,2025-03-11,8,567.0,Bus
V1263,Perú,69,F,Amazonas,La Libertad,2025-12-19,6,1847.0,Avión
V1264,Colombia,29,M,Chan Chan,Cusco,2025-12-03,2,4659.0,Desconocido
V1265,Colombia,24,M,Líneas de Nazca,Loreto,2025-02-15,1,4169.0,Bus
V1266,EEUU,57,F,Líneas de Nazca,La Libertad,2025-05-27,2,3713.0,Auto
V1267,Chile,44,M,Amazonas,Loreto,2025-10-21,10,4860.0,Avión
V1268,EEUU,59,F,Amazonas,Cajamarca,2025-05-21,7,4685.0,Desconocido
V1269,Perú,54,F,Lago Titicaca,La Libertad,2025-02-22,9,2929.0,Auto
V1270,Francia,48,F,Líneas de Nazca,Cajamarca,2025-08-15,3,2103.0,Auto
V1271,Chile,38,M,Chan Chan,Puno,2025-02-03,3,3509.0,Avión
V1272,Ecuador,26,F,Chan Chan,Ica,2025-10-12,1,3539.0,Bus
V1273,Perú,55,F,Machu Picchu,Cusco,2025-11-16,8,3317.0,Tren
V1274,Ecuador,55,F,Caral,Lima,2025-06-14,10,3336.0,Avión
V1275,Argentina,50,F,Amazonas,Cusco,2025-12-09,6,2220.0,Bus
V1276,EEUU,40,M,Sin destino,Loreto,2025-10-27,10,3380.0,Auto
V1277,Perú,34,F,Caral,Puno,2025-01-05,10,1406.0,Avión
V1278,EEUU,19,M,Cajamarca,Ica,2025-05-25,3,2773.0,Auto
V1279,Colombia,30,F,Caral,Cajamarca,2025-10-12,1,3808.0,Desconocido
V1280,Colombia,27,F,Machu Picchu,Cusco,2025-06-09,7,2140.0,Bus
V1281,Colombia,57,F,Machu Picchu,Cusco,2025-10-02,2,4129.0,Avión
V1282,España,47,F,Amazonas,Cusco,2025-02-22,5,4918.0,Bus
V1283,Chile,31,M,Lago Titicaca,Puno,2025-03-23,6,4634.0,Tren
V1284,EEUU,63,M,Chan Chan,Loreto,2025-08-16,1,3667.0,Bus
V1285,Brasil,27,F,Chan Chan,Cusco,2025-12-23,7,3230.0,Desconocido
V1286,Ecuador,35,F,Chan Chan,Ica,2025-05-06,3,4174.0,Auto
V1287,Brasil,29,F,Machu Picchu,Puno,2025-09-19,4,1798.0,Desconocido
V1288,Argentina,59,F,Lago Titicaca,Cusco,2025-06-11,5,2369.0,Tren
V1289,Francia,41,F,Chan Chan,Ica,2025-05-09,5,3401.0,Bus
V1290,EEUU,56,F,Cajamarca,Lima,2025-10-05,10,1243.0,Bus
V1291,EEUU,47,M,Líneas de Nazca,Loreto,2025-07-24,1,2595.0,Tren
V1292,España,64,F,Lago Titicaca,Ica,2025-12-10,5,4456.0,Tren
V1293,Perú,50,M,Amazonas,Loreto,2025-12-13,1,3616.0,Desconocido
V1294,Ecuador,32,M,Sin destino,Puno,2025-06-12,2,4730.0,Bus
V1295,Colombia,27,F,Líneas de Nazca,Ica,2025-04-03,2,658.0,Avión
V1296,Perú,27,F,Machu Picchu,La Libertad,2025-12-23,1,3996.0,Avión
V1297,Francia,63,F,Chan Chan,Ica,2025-05-07,7,1681.0,Auto
V1298,Francia,56,M,Chan Chan,Cajamarca,2025-06-14,10,2611.0,Auto
V1299,Brasil,56,F,Machu Picchu,La Libertad,2025-06-14,3,602.0,Auto
V1300,Chile,48,M,Lago Titicaca,Lima,2025-12-06,2,3430.0,Avión
V1301,EEUU,26,M,Sin destino,Lima,2025-10-12,1,567.0,Auto
V1302,Argentina,46,M,Amazonas,Puno,2025-12-05,3,4604.0,Desconocido
V1303,Brasil,26,M,Cajamarca,Cajamarca,2025-04-14,9,3739.0,Avión
V1304,España,54,F,Lago Titicaca,Lima,2025-07-01,7,4000.0,Bus
V1305,Argentina,43,M,Machu Picchu,La Libertad,2025-09-08,7,4487.0,Desconocido
V1306,Ecuador,59,M,Lago Titicaca,Puno,2025-11-01,6,3749.0,Bus
V1307,Perú,49,F,Líneas de Nazca,Ica,2025-01-12,3,2283.0,Bus
V1308,España,19,F,Caral,Puno,2025-09-28,7,1800.0,Tren
V1309,EEUU,50,M,Chan Chan,La Libertad,2025-05-16,5,2937.0,Bus
V1310,Francia,42,F,Cajamarca,Lima,2025-02-11,9,4317.0,Desconocido
V1311,Ecuador,40,F,Chan Chan,Puno,2025-02-14,5,959.0,Bus
V1312,España,23,F,Amazonas,Lima,2025-02-16,8,3241.0,Desconocido
V1313,Argentina,36,F,Líneas de Nazca,Ica,2025-01-06,6,2889.0,Tren
V1314,Argentina,35,M,Machu Picchu,Loreto,2025-01-25,7,3016.0,Tren
V1315,Chile,67,M,Cajamarca,Ica,2025-04-04,1,3473.0,Desconocido
V1316,Argentina,44,M,Líneas de Nazca,Cajamarca,2025-10-26,9,1284.0,Avión
V1317,Perú,39,F,Líneas de Nazca,La Libertad,2025-01-21,1,4323.0,Bus
V1318,EEUU,54,M,Líneas de Nazca,Cajamarca,2025-04-15,7,1137.0,Avión
V1319,EEUU,51,F,Machu Picchu,Cajamarca,2025-01-01,9,4081.0,Auto
V1320,Colombia,64,F,Cajamarca,La Libertad,2025-04-28,10,4451.0,Tren
V1321,Francia,59,F,Líneas de Nazca,La Libertad,2025-10-25,1,919.0,Desconocido
V1322,EEUU,26,F,Caral,Ica,2025-07-13,3,3956.0,Tren
V1323,Francia,34,F,Machu Picchu,Puno,2025-10-21,2,3378.0,Tren
V1324,Chile,35,M,Sin destino,Lima,2025-10-10,3,4154.0,Tren
V1325,Colombia,60,F,Chan Chan,Lima,2025-11-14,8,713.0,Auto
V1326,Francia,30,F,Amazonas,La Libertad,2025-03-21,5,4788.0,Tren
V1327,EEUU,23,M,Machu Picchu,Cusco,2025-10-11,7,3454.0,Bus
V1328,España,45,M,Amazonas,La Libertad,2025-11-19,8,4730.0,Avión
V1329,Chile,33,F,Cajamarca,La Libertad,2025-04-01,7,688.0,Tren
V1330,Argentina,59,M,Lago Titicaca,Puno,2025-05-16,10,2583.0,Tren
V1331,Francia,51,M,Lago Titicaca,Cusco,2025-09-20,5,2694.0,Bus
V1332,Colombia,23,F,Chan Chan,Cusco,2025-03-07,10,2073.0,Desconocido
V1333,EEUU,29,F,Amazonas,Cajamarca,2025-08-18,5,4954.0,Bus
V1334,Brasil,36,F,Machu Picchu,Lima,2025-12-27,5,1183.0,Avión
V1335,Argentina,40,F,Sin destino,Cusco,2025-01-26,1,3343.0,Auto
V1336,Brasil,64,F,Líneas de Nazca,Puno,2025-12-11,6,1926.0,Avión
V1337,España,43,M,Amazonas,Cusco,2025-12-04,8,1030.0,Avión
V1338,Francia,38,F,Amazonas,Cusco,2025-07-15,6,540.0,Avión
V1339,España,51,F,Machu Picchu,Puno,2025-11-23,1,4595.0,Avión
V1340,Ecuador,48,F,Cajamarca,Lima,2025-04-04,8,2418.0,Bus
V1341,EEUU,47,M,Amazonas,Loreto,2025-11-05,5,2327.0,Avión
V1342,Argentina,53,F,Cajamarca,Puno,2025-12-15,2,4080.0,Avión
V1343,España,60,F,Lago Titicaca,Lima,2025-03-15,6,2149.0,Avión
V1344,Francia,20,F,Lago Titicaca,Ica,2025-06-09,4,2699.0,Avión
V1345,Chile,70,F,Cajamarca,La Libertad,2025-05-21,1,1215.0,Tren
V1346,Perú,47,F,Cajamarca,Cajamarca,2025-09-18,7,2743.0,Bus
V1347,EEUU,53,M,Lago Titicaca,Puno,2025-06-20,10,4760.0,Bus
V1348,Perú,36,F,Lago Titicaca,Loreto,2025-06-18,9,4850.0,Avión
V1349,Colombia,23,F,Cajamarca,Puno,2025-08-08,2,920.0,Tren
V1350,Chile,22,F,Sin destino,Cusco,2025-03-10,4,1209.0,Auto
V1351,Brasil,46,F,Caral,Puno,2025-08-21,8,678.0,Desconocido
V1352,Brasil,34,F,Amazonas,Ica,2025-10-07,3,962.0,Tren
V1353,Colombia,57,F,Chan Chan,Puno,2025-07-07,5,551.0,Tren
V1354,EEUU,22,F,Líneas de Nazca,Cusco,2025-09-01,9,3216.0,Desconocido
V1355,España,32,M,Caral,Puno,2025-07-20,3,914.0,Desconocido
V1356,Colombia,43,F,Cajamarca,Loreto,2025-05-06,3,2561.0,Bus
V1357,Argentina,59,M,Líneas de Nazca,Ica,2025-01-17,7,465.0,Bus
V1358,España,27,M,Amazonas,Loreto,2025-11-02,5,4602.0,Avión
V1359,Perú,36,F,Líneas de Nazca,Loreto,2025-06-13,5,4525.0,Tren
V1360,Perú,41,M,Líneas de Nazca,Cusco,2025-10-10,7,4243.0,Avión
V1361,Ecuador,58,F,Lago Titicaca,Puno,2025-01-21,7,2389.0,Avión
V1362,Ecuador,42,F,Machu Picchu,Lima,2025-05-19,3,3127.0,Auto
V1363,España,57,M,Caral,La Libertad,2025-11-13,5,1539.0,Auto
V1364,Chile,32,M,Líneas de Nazca,Ica,2025-03-03,5,2546.0,Tren
